YdwUWImGapsULGH	3783	12614	30875	1922	15929	7295	23557	15375	30795	30624	14104	14699	4825	3072	17815	27431	17790	4553	15703	19589	25335	27804	27681	12760	1245	4195	24922	9270	16199	26766	15353	4998	27047	14470	13868	32269	30633	3735	18570	10262	19885	30388	22437	27668	24282	20206	23130	20713	6883	6259	4028	31501	32050	4009	15752	21369	9317	25358	29334	18648	978	2646	20753	16496	29975	23111	28852	6249	21299	8965	14452	24684	26587	27332	4412	9861	25063	1492	19227	28916	32097	26630	10723	931	16023	31945	29295	27183	2878	4581	16643	1208	8430	10961	9575	3564	15518	8283	22076	22270	11983	12058	11265	9937	29680	21285	17463	3752	18305	1539	29237	24749	21215	27155	9365	15204	21086	4089	22480	31985	10392	14840	17233	18828	262	25267	31040	8731	3545	9937	15990	9398	20485	6145	19938	27292	26863	30820	12213	1559	31195	20484	10468	14807	26249	21923	18637	3139	27908	22546	20238	14438	32700	1238	7763	6102	23332	23548	10845	28757	21982	20645	2318	251	13423	7066	13876	14455	15997	20232	22823	2594	7084	28477	9531	18471	26377	8041	24930	21501	14924	4819	22827	30702	11026	7416	15620	4146	27639	6947	21095	30763	20799	13553	25827	11793	29579	30730	17644	5457	5945	5419	4590	24551	18797	9166	16547	21337	9519	6040	13908	19678	28705	13378	31916	15892	19157	20550	6756	21221	580	29307	11381	28287	18064	29102	15584	697	23331	13222	31808	19900	32408	17856	22085	16790	1018
YtdrXPLvNOQKOEV	20428	2293	18858	11520	11462	13095	14358	6992	20561	6045	9154	21857	9254	28130	6691	19475	16598	1956	21505	21258	21940	7468	9515	6163	16146	21384	28694	5849	7895	4475	9881	19427	18963	484	27929	31031	15802	29764	10393	16078	30974	26436	18107	14284	10447	19130	7583	29441	31549	27501	7627	19199	24610	22347	28376	15854	25191	17376	28675	26768	23137	20941	29405	9527	21554	29331	22127	8684	23551	17427	4425	5393	17531	3678	23726	10547	19369	26424	27084	25871	19090	14647	18903	29571	19538	11142	13366	13762	11736	23866	13650	14264	19645	2189	2193	24184	1127	15820	21880	29804	7508	12163	3651	19305	11630	15840	32392	16809	27091	4833	26703	22406	12981	28093	15786	13596	9034	5222	29379	16763	28457	10421	16692	25298	22989	29267	520	28033	16788	23278	11117	7536	4933	23444	31124	3493	28949	14183	27026	30233	11272	12398	30814	7988	22924	17795	27272	11299	9143	18586	11486	30001	16887	30289	16018	23273	18832	32152	6856	5888	7976	1914	10932	16599	1896	24027	13058	1241	9663	2218	1080	16136	19239	6637	9053	20083	12028	28231	30716	25090	30888	19722	24016	8800	19947	31079	26967	7315	27862	3790	27777	24420	20191	27932	17934	28579	27920	17913	18112	661	8462	8041	7492	2980	28867	12991	6835	26572	15458	17248	6973	14910	13088	16471	28201	9493	5259	10697	13077	21314	1625	552	9684	8308	26580	18202	2761	3599	23702	15095	11378	2910	12815	29780	32214	32374	23955
oymXsmsANRDvOVY	832	10059	31306	22057	2685	18270	12916	9734	25015	30064	22398	30173	10476	728	22094	4887	15862	16634	21176	7455	27218	30521	27916	15319	5479	26836	7028	10092	5122	26286	23195	24695	10359	25346	25699	5719	31695	30548	2131	8402	21647	15232	6703	30346	28466	11021	31308	7416	6869	287	29640	3506	20265	2630	3472	25909	299	31510	22260	22810	7076	2080	6038	13980	23942	21263	21713	14806	1209	9994	15906	25375	27565	28591	15106	572	6503	12580	29544	424	15276	30153	18033	25451	24677	22367	28317	17391	24764	5921	19189	3874	15851	8462	24539	14508	8624	24101	24679	4305	26823	27805	30661	2595	25185	2364	20546	32476	25748	21425	28673	1872	1328	15221	15745	25133	20843	23007	4062	25251	11510	23236	32338	29751	23346	14769	256	31852	12610	9731	3030	12140	10156	11647	31243	2786	352	28679	26757	21602	794	4542	14795	13307	16828	12871	29264	26168	1018	24333	4074	6330	28300	11173	18802	4697	25954	1672	26237	30989	6799	2779	8580	19223	27054	29133	3938	2271	7662	7081	31682	14360	4290	16875	18198	27793	2126	10229	32286	14483	22433	7081	26498	5789	4149	21219	10728	16395	317	22878	10669	26393	1830	30698	12490	8748	6465	31806	28259	20264	17975	32332	13861	31097	26101	10562	2761	16852	27518	9606	1950	20387	25023	26465	26117	11681	31209	28244	8651	10118	28864	18761	20032	17599	27096	4377	9492	6924	25401	11430	31111	5158	32732	23795	22087	19277	23551
mnsisTLzbuYVZzF	27356	23397	17687	31610	4305	203	25751	12543	22905	21122	14665	7945	9061	14183	25232	18788	23079	24615	18267	3905	829	19323	7992	10266	8573	316	17667	20845	25695	25548	23669	20568	26325	10380	8014	5468	10149	27841	15831	8523	5902	17258	23918	31812	12736	19953	21881	5296	2235	9328	31737	7664	29717	12807	26034	28955	25524	30538	25213	8062	19329	18555	10280	25176	12395	416	16265	31461	21440	7806	14550	1190	3093	22510	7024	30267	19125	16992	15223	26471	21278	722	21175	4606	29218	30693	23550	30360	11395	18443	7990	29332	21451	27023	13308	19128	11575	24719	23271	13873	18785	6518	20991	8683	30769	4296	3653	20236	5353	29115	25111	18849	32230	6680	2619	7313	13578	18433	16913	17336	20689	29115	18031	27309	18076	25970	19046	4895	17081	27127	28196	25558	14446	12233	17689	25783	14460	16271	20511	1224	29592	25075	12260	14155	28301	25247	8610	26309	20208	17007	15837	28692	32279	25141	14555	20157	13649	4309	25236	8897	18170	15817	12772	30685	30994	17934	21329	5263	26183	4743	12845	15969	27137	17415	16839	4639	13410	15985	25944	32565	24485	25725	15971	10168	19673	19909	28533	24917	14088	2181	15743	13367	18047	7740	21565	8550	22510	19847	15264	5363	6794	13198	28402	18043	29351	22268	14621	31676	683	11065	29176	26392	28701	29198	31290	9823	9277	329	2582	11974	4377	1263	20197	5493	25403	16315	22843	14587	22538	21478	24844	641	10222	18683	21138	10474	31712
YzElUloDQtpUYOi	17482	1236	24884	13050	13486	27489	15814	4276	25654	10758	15252	8360	20513	31315	20554	4392	8296	24107	6367	24075	6483	22159	4867	31834	18025	25412	27082	8912	19430	6102	20904	18408	29050	13950	21215	17274	9428	9068	5513	5395	6973	29611	4083	2190	3398	3494	11522	28492	13946	8549	23385	23081	16657	3638	30929	23979	25969	7332	30011	21856	30806	10409	11663	28617	6224	5942	7900	7431	6452	4831	26513	30953	19422	18434	17994	8328	23593	8831	28367	10591	17788	13851	13593	4463	12974	30341	8101	26007	12907	5653	31242	9313	7016	6381	28072	3227	8655	21953	19441	24904	21893	10536	9928	15749	14623	32453	630	4344	19948	18832	4087	31506	4403	3155	7724	9047	28869	13006	24503	31732	26533	22242	3527	21416	31602	7440	13220	21528	12748	32136	24557	2182	14073	1857	24171	21774	3895	31227	2730	19685	20698	25662	12174	25247	24242	881	5163	31635	17536	30135	6696	24165	8765	6304	17766	24380	3998	7373	29218	22079	22558	7200	28824	25750	21128	526	11046	25968	3773	17676	30336	14019	31896	23687	7062	30248	15713	22439	20902	20590	15721	19468	396	27578	29423	1943	20107	27304	22084	23945	14142	30307	22417	15184	21551	9281	15037	12395	21027	12422	12936	11232	20758	16058	3342	8835	351	32247	15096	16497	5617	21090	10552	20712	12094	24270	31245	24530	19540	13737	14764	16895	23524	17884	20635	23809	24297	11355	7703	23539	27791	7066	21251	13663	17191	22708	15865
kgzSyhtZqBzHHsH	23372	13657	27463	22504	26136	21866	9809	5636	14673	21211	23906	13591	22212	15832	13734	9408	29070	25682	17024	410	378	19672	20961	12685	9406	19300	25222	32726	3475	14399	23456	7710	24957	17745	6027	8558	6799	31029	23492	3583	24061	14264	5686	21583	10284	9596	11161	8762	21393	21820	23883	19513	8252	25640	19968	1637	30695	18835	4239	3063	8317	29579	18552	14099	27093	18680	27626	5507	18485	13444	1400	15857	15363	32345	19099	17707	15589	25772	23968	25805	8149	31531	8818	32597	23067	8822	16966	23171	12902	21807	12342	511	22353	14034	31582	28417	28091	11090	24565	27460	15645	12122	24189	30312	10950	27447	25537	25394	11558	18685	22764	16268	14152	3404	22129	4605	29806	32352	17185	10793	17630	22976	21588	15315	9877	27629	1783	17990	11894	30449	12838	10486	12070	25296	29861	7377	2267	19022	23060	28562	11087	13797	4833	25976	5482	11168	32494	9468	21063	26727	25189	7972	14972	1193	13199	6604	9317	7483	16404	9202	11744	24230	406	28288	7937	23024	28466	30424	14106	3924	16630	6224	3301	6480	21985	23136	30843	17528	17270	13810	25673	26374	17714	289	22179	10509	29114	26264	12668	27751	18701	2199	26517	15371	20981	28356	28225	25325	8729	14870	18070	29716	31114	19565	19519	22308	21255	24084	20070	28080	30661	20029	2084	16527	23167	32028	27720	1885	19336	30876	12527	25793	20591	30561	9512	22759	1877	28790	18507	6527	11897	19071	5993	8941	31708	864	27392
fLxyPshbFwtpcBH	14116	16271	11728	8855	32533	22728	15534	23832	22073	24844	24026	28858	23559	514	28075	9364	1840	10713	26833	13883	15170	1549	23440	21662	15623	5576	11784	31881	4282	25161	15805	12026	27024	26897	13579	10351	30150	14444	16991	18272	933	21000	23235	13320	28451	23218	10770	26547	7271	18650	4989	9211	8982	16237	11005	889	25816	11339	147	10948	30729	31447	2765	5907	22969	6073	29679	26814	14370	28241	2653	359	29953	28672	2244	29740	22952	2553	11516	31572	25557	17928	3029	1456	14659	25826	16252	8955	9969	3009	11644	28411	13405	15406	28812	29229	10096	24308	27426	25163	18246	20742	2928	15981	15324	16270	2661	5203	25764	6730	26965	22711	18809	2929	8314	13683	2536	17906	2496	21303	7933	9743	24847	21407	30776	13070	4531	25476	18055	20145	23256	12754	17050	19250	16837	6833	31790	113	21802	17719	28951	13286	13819	16665	13480	25643	12593	23801	20880	31864	17073	21333	1087	20103	23710	12268	27955	20577	11935	30264	1985	17244	14856	30361	17719	14831	7489	27163	14319	9158	1822	14715	19823	23629	6720	11834	29016	10452	2736	1242	21770	6403	6472	22663	32566	10556	10610	15067	27070	27033	3089	12978	2227	12641	16729	18839	5245	7614	10071	11870	16793	7233	3084	25015	3904	21246	31018	23986	6152	5027	21086	7497	1805	6426	24795	5150	8188	888	862	23347	13329	29726	10397	25494	27257	8899	1477	26173	1232	14759	662	17257	5599	18863	16392	22471	12905
unXWsBFWISsrFYy	18251	26514	28986	28616	14681	26424	18474	2269	5404	31354	25633	6829	18744	4462	12078	15822	30287	31864	2922	8271	19032	29799	29390	11610	3025	11239	4479	17033	17426	17467	14112	20485	31504	20536	25992	7020	16636	3073	19542	10663	20555	8065	16759	10291	2958	11976	26938	26245	7829	10983	19538	26054	1229	32395	8901	26923	2380	5175	8404	25385	24873	30533	26501	11351	2456	31211	19636	10286	25537	31440	31266	2259	21219	13974	32182	24486	2612	30082	7246	5672	258	24311	12402	12430	1856	59	13238	30775	2442	13230	4236	26849	12938	20542	8583	29031	1526	15136	20928	26888	9241	32725	24746	26402	23875	1859	23384	27120	8949	19427	18780	18120	20244	28508	8981	30971	32729	2474	10536	22739	9315	14677	16595	3824	20428	2713	7083	32088	24741	846	16742	4300	17750	460	31432	22985	6087	6738	8234	13936	20235	17392	13920	11271	26060	957	30825	27483	23027	5079	10032	11226	10328	24044	21650	8209	17341	23475	28635	18174	30327	29344	18726	13990	23814	15911	11563	23822	4137	6451	140	30781	14303	1702	21198	13872	11727	11948	514	12773	7292	22554	16220	4529	6993	9059	22442	7826	15038	20839	28552	29888	15448	946	4957	952	27970	7228	20740	20969	21908	4272	19799	14958	27267	670	19729	20416	8446	1672	21927	27323	13786	22673	29088	14700	1891	28518	4567	8760	6712	22886	29789	18889	15618	13706	19125	25290	21251	5395	6187	28639	20870	3672	29277	11824	4542
YqdFxZaXDUdtYMj	450	28842	17924	2216	756	21629	494	27943	12486	6415	16865	16100	27211	6068	3405	7320	10930	26111	32268	26514	8991	22702	17051	470	10623	26109	19549	24641	15061	28696	18204	6937	5615	10016	29068	1256	564	27172	30701	30401	13351	15222	26386	26683	8830	7909	23199	22487	7737	31726	15561	23886	6425	5799	4277	7482	25781	3225	10036	7395	10960	23025	21324	13714	23912	7751	28130	28792	29228	2259	11087	28741	17106	10024	22075	12740	25014	20010	4474	364	5697	24074	23932	28454	25648	3556	19885	974	24993	32617	11686	7264	15648	25665	20754	1176	29861	19383	14091	29444	9347	16502	3424	5497	9785	24124	10750	27541	18939	3101	19802	4609	32513	5602	32648	3181	28362	3515	5467	30048	9871	21226	9906	3875	30718	3586	20756	20644	19597	11572	14784	28430	4056	22336	17902	23487	14911	28474	14705	20364	8737	19732	13282	30271	27849	11056	4630	19257	7158	3291	29601	24199	4191	6726	237	20455	22352	23190	15253	28389	9354	25156	8107	3234	20078	19274	23404	30396	23500	14608	16020	20971	31158	3811	20079	24210	6863	13755	14690	6468	15433	7224	25702	25954	2498	10949	14927	5598	23102	27678	12388	30738	1126	22639	21120	21688	26982	19124	24112	12510	32230	19526	3615	30816	23010	23788	14823	20530	13950	32742	9653	22565	10413	9228	13963	19411	32183	10442	14935	31541	30079	7252	20380	8685	4040	22619	1180	21084	13362	11367	3825	29988	23333	22972	16308	8530	20026
FArZNbNfgStIaot	13557	19334	16438	28793	3988	10062	10464	18724	17766	9147	10307	24820	15672	24443	26454	24163	26752	22892	11428	4143	19858	9546	32365	8298	12550	4485	16917	192	23065	1977	8146	26091	17688	6809	6788	5577	6407	6723	278	11141	14483	26971	26037	7321	19289	31875	3511	7157	1663	8176	11256	18523	13456	1464	3286	679	29308	21446	31653	20911	23778	31511	15731	9493	24755	4446	13638	32559	32624	12359	8311	21410	5655	11010	18736	14590	27609	22155	12994	16682	32482	1170	13580	6747	30270	30842	7666	14002	17742	29914	7972	20649	12019	17979	17885	12299	24888	19340	9143	18039	28637	29899	32376	28300	26274	29920	9294	5161	12508	7088	9160	28761	8502	1591	24105	32228	32553	16322	13397	26543	25058	1465	13973	9707	22580	4295	31192	9868	6068	32436	10738	5523	4444	11187	19657	22912	13553	18882	30850	18237	22852	30046	9763	32342	4490	5505	23492	8999	19765	24293	3334	6309	27610	18411	3500	15624	22530	11109	6324	31774	5387	14160	28080	2858	13230	4580	4293	3176	21685	25781	9486	22592	3352	18197	6294	11016	22934	13490	25409	6560	21236	2360	8586	25845	17638	30754	8763	2811	27154	22287	21901	19525	31841	25192	10609	18728	25920	25769	12620	5823	26971	12104	9860	10282	7070	26957	25748	10280	17355	30163	19805	29377	29105	1863	31573	574	10887	25436	21755	8781	29462	18741	17913	12718	16948	29445	29901	11594	26958	18032	12862	10697	24859	31749	5178	14546	21695
iTGCzawSshsQurJ	2202	12867	24363	26839	13073	16243	10305	13152	24486	19523	21433	19887	8409	16923	2619	6359	15281	9718	23044	27819	4090	22124	3476	22501	21993	12463	26581	23681	13562	14417	3330	7255	1714	4684	30828	28821	14147	16059	16493	23718	1098	4657	28462	28185	19364	4664	30031	22721	24456	25936	28338	19842	12269	4305	25553	9740	9983	20377	16690	31961	1312	872	23202	10589	30249	7802	9432	31854	22952	24398	19595	111	18822	25305	28220	6819	17981	6969	16225	9735	9624	13761	28215	24315	18255	11164	9473	15769	6123	9266	4958	21729	4102	31565	29835	4047	7440	19792	13179	247	14045	23038	439	26620	17857	20811	25939	4735	1476	14940	23300	21506	12917	11703	17044	32412	279	5567	15194	18720	8170	9248	31930	24381	5599	17085	20461	22610	15297	4442	23988	15199	14379	3868	27818	29592	22050	6309	15648	8614	20060	12753	13670	32368	25854	25708	3827	6349	18019	14333	31399	14894	23945	14817	7695	23290	818	2028	19721	13618	6036	22328	21328	18753	11875	17814	20259	2601	3509	6111	7601	21385	11429	32009	1509	22373	8176	603	23236	28136	30335	13230	20688	13256	11521	27561	17148	1436	17931	28537	11928	18868	24121	16369	17160	27431	19495	4487	19097	24674	27269	23818	7711	9824	3318	13832	18824	16523	29701	12567	19904	13788	30816	19040	1370	17878	8516	31564	4573	14372	27761	12652	20140	27716	8739	23329	29253	7588	13957	69	11235	24244	7169	6713	30346	7200	18247
SLvbsxaiQywwDrq	3961	24041	2168	10861	7837	16784	3568	28927	6519	20355	20033	3728	30470	29441	16469	30802	18140	25175	13704	20205	95	29630	12966	22941	10629	7935	9006	16711	17797	24530	27500	1638	13230	12098	10292	18650	3449	12147	622	19167	18365	32253	10905	21515	30854	9007	18918	11175	4872	1713	4384	26615	7928	27480	15838	10606	6463	6322	25456	8434	28430	18303	4959	8102	26702	5286	28052	3574	7852	28599	4791	30134	29546	24107	783	9643	19422	12844	25366	4362	31313	27936	24432	7712	31564	23308	31531	22595	20034	638	300	31004	31378	10773	16797	9809	4795	26718	15024	24999	21070	28182	6878	10824	12522	31340	29127	29847	8042	27279	11974	6224	19996	14525	20566	4166	27885	17608	12742	26821	7424	32683	18847	20301	32065	22593	32740	12177	18208	29420	16403	23153	5258	13809	5784	24531	31713	1317	21762	20277	3265	23584	19147	7244	31080	3376	3175	14005	17796	7306	17623	11780	834	9656	3001	5012	16068	24881	13583	25018	6897	23509	17543	20058	27913	19193	18563	13842	5859	6833	23581	26560	29055	27981	20147	20711	8932	5668	27398	13079	22261	32347	904	6535	12882	17083	28396	20495	14759	16569	7802	22086	21139	1103	13961	11240	4637	10269	8921	30128	28003	1231	16280	6967	4325	6067	4946	21560	30544	10996	11102	28085	13530	21218	21966	24739	25796	19084	562	5561	3009	12269	25815	8878	15313	20890	23390	16325	7219	18434	4677	3269	624	16783	30673	26770	10895
FAWlogZcTTAUbjX	13510	10529	12041	8867	13607	24044	7101	1009	31958	9926	26322	25995	13801	30800	7541	12417	14676	31260	27529	30364	31892	27099	27205	13562	19552	8270	16596	13229	13957	23162	7565	10170	31812	11657	1311	30906	2994	29203	1475	15417	20694	27424	11899	27366	30493	17942	14992	3630	2797	31602	21329	10259	9042	11837	26457	31152	6466	22791	9829	24371	480	19130	24459	19685	13460	376	32402	2003	2679	2876	22314	1561	3768	24823	26244	1720	1500	14483	30657	8016	1999	9713	27924	19362	22946	20408	26293	531	19949	1890	11397	1740	19670	22259	16405	18156	7693	12382	27753	25788	20200	32260	19838	28213	782	2553	20501	24813	2257	12171	30934	13539	29373	13075	7112	12558	29077	410	32014	3425	26500	349	32101	14622	14585	15325	25528	14813	720	22464	11943	21317	4328	1174	26322	30277	29629	4111	4809	27087	5711	17044	29871	12905	17502	7380	8068	24659	26316	31081	1301	9785	29582	11555	9340	27209	24516	18777	28578	2107	28660	11212	3566	2468	2383	12181	22590	24312	25304	15537	4701	8180	24504	21566	14451	13523	28367	32542	24676	7742	6928	15013	15552	7051	28444	25779	22	12935	14105	6559	12078	24060	12234	25347	27499	19377	30694	4940	24974	22323	32299	10755	15664	28004	16017	18231	20953	9209	2755	966	387	4529	16179	14445	4523	7159	21021	24111	7070	22143	8710	2250	29116	13644	21969	12285	27622	7432	20164	26475	5495	12448	25697	27432	29533	20740	11261
RiDtorfgnSrtxAp	155	20175	1086	12450	3602	7586	20659	819	30325	24414	26062	25037	27251	24895	1858	2765	2149	21222	8237	21539	2371	14151	17670	9812	16834	22378	24485	30048	10357	19070	10267	9253	20222	9792	9491	8709	21406	27059	3609	7051	20780	18222	23094	2136	27884	26627	20596	2874	17623	32085	23374	12490	23319	28621	4986	28158	1756	9950	1381	28672	1236	3373	24492	712	16289	17333	8330	15652	15742	32656	10226	9812	16492	1699	4843	23574	14248	27157	16470	536	28984	4506	21517	31693	17232	5938	12606	27725	23310	13321	28948	17421	9258	7748	8691	14960	11320	32691	31371	16100	5773	4872	8818	24461	23359	22593	21553	19047	21518	9127	9654	27087	4529	24567	25458	3519	10366	8058	18334	10795	26084	12174	3728	8373	11339	21427	25430	21351	16582	31457	24253	28140	21653	14102	22659	18849	28525	26370	19000	8622	5048	9162	32306	21439	9289	23505	6502	10141	18438	23200	583	22293	21766	13546	27982	24502	7022	1230	25010	27432	9311	29061	21910	24518	4162	22656	3296	3132	17502	25787	25440	13402	4883	18680	2401	15489	31375	22079	17388	13936	18355	27110	5324	14703	4233	5541	30675	1171	28560	7124	13658	6372	18185	31016	12777	14912	4816	2534	72	9239	29463	12642	27495	14701	8375	26739	15737	28046	17735	3055	24705	9473	22645	5918	10814	26167	16128	10638	30805	24607	2459	21515	393	2816	14966	25927	27720	17525	6368	7889	19713	17977	19788	27220	15413	24035	20363
DWzHrSiVUSgVTEy	32163	1451	21843	29762	12235	11128	1952	3389	21186	1773	26340	27944	20416	11127	15807	29878	15595	31843	30474	31627	28563	17263	2927	11054	12066	17122	22002	24213	9692	9306	8727	10204	2228	17349	1284	27605	8496	20812	28944	4987	24926	9690	4914	7409	28304	31279	27743	29149	31817	19395	7169	9306	8888	14995	29692	25855	16418	3578	17832	5138	4434	21898	29747	395	21073	22024	20486	13240	16742	30089	13635	26342	8722	11242	6032	27159	14974	5634	26895	21495	3809	237	10842	22022	32474	8857	8778	23558	7014	20254	23178	29141	4946	20432	12105	441	1820	11716	720	311	14619	7052	26529	8403	1428	19833	22580	13800	5787	2362	5698	4410	29673	11714	10241	9108	24355	22634	25980	15495	7615	22307	21878	3133	6675	14619	12057	22082	23320	27245	27771	19621	16664	15604	7366	15720	20908	19062	7290	5691	15582	32291	5075	8942	3711	16082	30327	12666	29958	4598	19938	5708	21982	10214	28090	31855	27853	22281	17261	15869	25202	21731	12882	28513	9460	16024	23747	26907	5770	4430	8565	2432	14208	22560	12154	21775	9792	16896	16616	13234	28109	26813	22831	14256	25627	12694	25679	24322	17060	8336	3712	16062	14638	17170	16750	19084	4423	8872	20355	28497	13066	26905	1065	13309	30517	252	739	30090	23917	20335	18020	2438	12754	12653	17420	13301	5303	6365	18726	16860	21794	7913	16773	12778	10769	28193	6591	13687	31798	8345	10956	18442	15773	25081	2410	13970	22178
